"","chr","chromStart","chromEnd","name","strand","blockCount","blockSizes","blockStarts","RPM.IP.Control","RPM.input.Control","RPM.IP.Treated","RPM.input.Treated","geneID","diff.log2FC","pvalue","fdr","score"
"4982","2",308957,309267,4982,"+",1,"310","0",65.84324,19.62928,20.81171,7.87464,"AT2G01680",-0.572542201589743,0.00150465273753968,0.00208271767528685,2.82256372038398
"4983","2",308942,309580,4983,"-",2,"366,109","0,529",128.83335,48.86213,47.93599,39.69462,"AT2G01690",-1.78575778521188,4.81342164877784e-79,7.40526407504284e-78,78.3175460930875
"4984","2",308842,308917,4984,"-",1,"75","0",28.2361,4.06305,2.76174,4.74086,"AT2G01690",-3.35089141688965,6.36180659062685e-26,2.85992261845492e-25,25.1964195382938
"4985","2",317721,317746,4985,"-",1,"25","0",5.31272,3.21878,1.1836,2.89273,"AT2G01720",-3.27489718308771,4.45246043365962e-14,1.20579452827428e-13,13.3513999311617
"4986","2",317079,317279,4986,"-",1,"200","0",44.34642,3.95752,18.69109,4.58015,"AT2G01720",-1.53605809506633,8.00937709581548e-09,1.62433969149224e-08,8.09640125849371
"4987","2",360738,360813,4987,"-",1,"75","0",14.95431,8.33717,21.10762,9.40136,"AT2G01820",-0.0125629748712784,0.949437654621529,0.954310730693154,0.0225335481916414
"4988","2",357677,357727,4988,"-",1,"50","0",9.76457,6.70139,6.75641,10.20489,"AT2G01820",-2.50460797728335,1.83589730704198e-27,8.65685211246279e-27,26.7361516152003
"4989","2",357577,357602,4989,"-",1,"25","0",7.15741,0.84427,1.82472,0.32141,"AT2G01820",-0.192358816945022,0.819899350144069,0.835271907592311,0.0862394578113098
"4990","2",363132,363282,4990,"-",1,"150","0",12.71608,2.37451,1.82472,1.28566,"AT2G01830",-2.24311925966897,4.00037686750518e-06,6.75775766997011e-06,5.39789909273002
"4991","2",391620,391670,4991,"-",1,"50","0",10.67462,2.63834,0.44385,0.48212,"AT2G01880",-2.17526128938687,0.00591535464656759,0.00775730101530906,2.22801921275538
"4992","2",419691,419741,4992,"+",1,"50","0",35.31972,36.09255,12.08263,12.85656,"AT2G01910",-1.06869545270583,3.39712900124255e-11,7.910084867892e-11,10.4688879610887
"4993","2",419849,419899,4993,"+",1,"50","0",9.5924,9.28697,1.87404,2.4106,"AT2G01910",-1.77650669502473,2.29235428447197e-06,3.94762851956335e-06,5.63971826109351
"4994","2",420124,420326,4994,"+",2,"78,22","0,180",44.10046,36.56745,14.35121,13.57974,"AT2G01910",-0.660270564393937,1.74663465293567e-05,2.82199479848664e-05,4.75779792776311
"4995","2",420426,420476,4995,"+",1,"50","0",32.19604,5.80436,0.2959,0.80353,"AT2G01910",-2.97729012989638,8.69159382513837e-05,0.000132879534774824,4.06090057729201
"4996","2",444048,444173,4996,"-",1,"125","0",4.00913,2.48004,4.981,1.0446,"AT2G01950",-0.054533842450369,0.910951534440768,0.919362725332105,0.0405047282793026
"4997","2",452332,452357,4997,"-",1,"25","0",3.6156,3.00771,4.63578,2.81237,"AT2G01970",-1.03744290162522,0.00433904550290444,0.0057596593556876,2.36260579546731
"4998","2",452132,452182,4998,"-",1,"50","0",14.26562,8.4427,4.58647,5.14262,"AT2G01970",-1.79915265020031,1.7141465918301e-11,4.06380276499445e-11,10.7659520404638
"4999","2",451957,452107,4999,"-",1,"150","0",39.74698,4.80179,4.0933,2.16954,"AT2G01970",-1.23284095258279,0.000523039507434203,0.000752632433200384,3.28146550575481
"5000","2",463136,463261,5000,"+",1,"125","0",53.61907,2.53281,1.23292,0.40177,"AT2G01980",-1.73802291362917,0.0184343627314305,0.0231476101623627,1.73437187118545
"5001","2",490301,491859,5001,"+",2,"73,102","0,1456",35.93462,7.22906,3.69876,1.52672,"AT2G02050",-1.0534695027438,0.00724786403990324,0.00942778965959876,2.13978996203014
"5002","2",505474,505985,5002,"+",2,"232,18","0,493",60.75188,43.95481,56.81302,36.8019,"AT2G02070",-0.865249980511933,1.51337967245329e-18,5.05086771562612e-18,17.8200521037242
"5003","2",506085,506110,5003,"+",1,"25","0",9.42023,13.87769,14.44984,10.60666,"AT2G02070",-0.378994746686821,0.0464364700998589,0.0560193556132795,1.33314080087184
"5004","2",508097,508222,5004,"+",1,"125","0",4.69782,4.06305,2.51516,1.52672,"AT2G02070",-1.18441653277074,0.0063413797919934,0.00829399889310393,2.19781623567479
"5005","2",508622,508747,5005,"+",1,"125","0",18.05339,16.99094,23.86936,20.08837,"AT2G02070",-1.28711943910359,3.54497701518904e-18,1.1637081872805e-17,17.4503865763367
"5006","2",508897,509047,5006,"+",1,"150","0",24.94025,39.31133,51.4868,33.26635,"AT2G02070",-0.245464149489363,0.0242438453754205,0.0301344987145723,1.61539849453564
"5007","2",520991,521091,5007,"-",1,"100","0",15.20027,13.35002,11.09629,17.35635,"AT2G02080",-1.87535086590291,6.49475622318064e-27,3.00816499127361e-26,26.1874371452706
"5008","2",523822,523947,5008,"+",1,"125","0",13.40477,23.05913,25.94067,17.99918,"AT2G02090",0.11205572737507,0.448209394564886,0.479504729859435,0.34851904480022
"5009","2",526734,526759,5009,"+",1,"25","0",5.68165,6.12096,4.3892,4.98192,"AT2G02090",-1.6176886780721,2.34294622084754e-08,4.62828506377365e-08,7.63023767992937
"5010","2",526809,526934,5010,"+",1,"125","0",36.47573,7.59843,3.45218,5.46404,"AT2G02090",-3.02337051424202,6.46083353066228e-28,3.08910657112032e-27,27.1897114488137
"5011","2",547692,547717,5011,"-",1,"25","0",4.42726,2.42728,3.00833,1.92848,"AT2G02148",-1.21414348219234,0.00396930019309869,0.00528752523419934,2.40128605471435
"5012","2",554310,554335,5012,"-",1,"25","0",14.97891,21.00122,14.64711,21.37403,"AT2G02160",-1.68877767456257,3.02410014420831e-28,1.46566338517959e-27,27.5194038311084
"5013","2",553935,554285,5013,"-",1,"350","0",99.83478,131.86444,174.33509,120.36953,"AT2G02160",-0.552401422826779,9.56743119208033e-22,3.64547439017248e-21,21.0192046524907
"5014","2",553810,553860,5014,"-",1,"50","0",15.86436,17.83521,16.81705,21.13297,"AT2G02160",-1.41698404152574,1.99475091939031e-20,7.19933140421152e-20,19.7001113260864
"5015","2",553585,553785,5015,"-",1,"200","0",95.5059,120.51956,184.98753,105.98625,"AT2G02160",-0.13148458220412,0.0279870335434824,0.0345700545740781,1.55304313168642
"5016","2",553385,553535,5016,"-",1,"150","0",104.58179,111.97132,305.81384,125.19074,"AT2G02160",0.414128125180317,1.48871241056873e-13,3.93363223031514e-13,12.8271891911439
"5017","2",562868,562918,5017,"+",1,"50","0",20.70975,19.73481,20.17059,11.08878,"AT2G02180",0.0539863105107673,0.747880037893648,0.76789430433646,0.126168058631538
"5018","2",563043,563068,5018,"+",1,"25","0",26.21923,8.4427,2.46584,3.05343,"AT2G02180",-1.63027718579077,1.03253092748745e-06,1.81926723868454e-06,5.98609693101686
"5019","2",563118,563143,5019,"+",1,"25","0",37.97608,5.27669,1.72609,1.60707,"AT2G02180",-1.46003587300499,0.000703706328076923,0.00100209657384079,3.15260854356329
"5020","2",590544,590619,5020,"-",1,"75","0",10.55164,14.51089,19.18426,13.17797,"AT2G02230",-0.486772255442703,0.00528739932948942,0.00696587998559223,2.27675788837595
"5021","2",590494,590519,5021,"-",1,"25","0",9.71538,10.92274,13.95667,8.67818,"AT2G02230",-0.13407861439855,0.512712333932601,0.543164199139687,0.290126234940255
"5022","2",623063,623213,5022,"+",1,"150","0",41.88683,5.17115,3.45218,3.21414,"AT2G02370",-2.51313119665231,7.0080436220063e-15,1.97943539804264e-14,14.1544032035384
"5023","2",630368,630599,5023,"+",2,"5,70","0,161",37.95148,18.89054,16.76773,17.35635,"AT2G02390",-1.77683947902354,8.28917159595298e-32,4.5065478890664e-31,31.0814888698458
"5024","2",630624,630649,5024,"+",1,"25","0",4.45186,0.73874,0.44385,0.24106,"AT2G02390",-2.08252185471163,0.0455992249662285,0.055048187848526,1.34104253882133
"5025","2",630824,631099,5025,"+",1,"275","0",271.29283,31.34353,215.16945,31.98069,"AT2G02390",0.165732136192417,0.0873659023552292,0.102456425942131,1.05865803313619
"5026","2",650023,650298,5026,"+",1,"275","0",19.52915,10.44784,6.11529,4.6605,"AT2G02450",-1.54472253139654,1.72528577264453e-09,3.65386645552746e-09,8.76313895902351
"5027","2",653443,653518,5027,"+",1,"75","0",10.99437,12.18915,5.77007,10.84772,"AT2G02470",-2.25013332959111,2.66608049907528e-25,1.17162522709167e-24,24.5741267417277
"5028","2",670910,671204,5028,"-",2,"200,25","0,269",36.0576,3.32431,5.17827,3.29449,"AT2G02500",-2.82218432963978,3.10417806677948e-18,1.0206111866991e-17,17.5080533740113
"5029","2",673384,673434,5029,"+",1,"50","0",12.6177,8.38993,6.31256,6.26757,"AT2G02510",-1.99642892326638,3.82081457826998e-16,1.14930102514361e-15,15.4178440378384
"5030","2",673459,674714,5030,"+",2,"109,216","0,1039",280.19655,40.89433,94.04725,20.97226,"AT2G02510",-1.24097572063837,6.6438815102127e-30,3.39323478380871e-29,29.1775781215427
"5031","2",697272,697472,5031,"+",1,"200","0",93.14469,12.71682,32.69708,11.65126,"AT2G02560",-1.47516941322438,1.69575679252011e-19,5.89828449572211e-19,18.7706364346503
"5032","2",698492,698616,5032,"-",2,"33,17","0,107",36.22977,34.82614,20.21991,21.53474,"AT2G02570",-0.956787291592466,4.12411262228363e-13,1.06370307722503e-12,12.3846694834059
"5033","2",698442,698467,5033,"-",1,"25","0",35.04916,30.49926,12.13195,16.31176,"AT2G02570",-1.4671156325739,1.82065437138149e-21,6.84839979631292e-21,20.7397724917936
"5034","2",698167,698392,5034,"-",1,"225","0",104.508,19.78758,19.87469,11.16914,"AT2G02570",-1.68604128279133,1.99629056963312e-25,8.81820082450719e-25,24.6997762448102
"5035","2",698067,698092,5035,"-",1,"25","0",6.98524,1.00257,2.07131,0.32141,"AT2G02570",0.273560445530988,0.741323388065782,0.761578125444628,0.129992298073749
"5036","2",758767,758892,5036,"-",1,"125","0",103.03224,51.02557,12.77307,29.32902,"AT2G02710",-1.99251152946425,1.26494732551863e-54,1.23988580394944e-53,53.8979275588462
"5037","2",765029,765154,5037,"-",1,"125","0",68.40121,12.82235,10.65244,7.23181,"AT2G02730",-1.18948739048077,6.67676278083429e-09,1.36053696379454e-08,8.17543405357104
"5038","2",771031,771056,5038,"+",1,"25","0",6.69009,4.64349,8.1866,6.99075,"AT2G02740",-1.21376820314161,NA,NA,0
"5039","2",775039,775064,5039,"+",1,"25","0",10.25649,8.65377,5.2769,9.80313,"AT2G02760",-2.40140698047531,6.00299071873292e-25,2.60277272860191e-24,24.2216323281094
"5040","2",775089,775389,5040,"+",1,"300","0",97.8917,16.19943,17.31022,10.60666,"AT2G02760",-1.89375657412739,9.97799335821171e-29,4.91063547472199e-28,28.0009567894821
"5041","2",775464,775589,5041,"+",1,"125","0",30.0316,6.85969,3.05765,2.65167,"AT2G02760",-1.76014156400761,1.94062379675395e-07,3.59764593028047e-07,6.71205864741909
"5042","2",776360,776385,5042,"-",1,"25","0",9.0267,3.85198,2.66311,1.44636,"AT2G02765",-0.641879269446965,0.139147158273764,0.159403240238058,0.856525658597818
"5043","2",781948,781998,5043,"-",1,"50","0",8.4364,3.32431,1.67677,0.96424,"AT2G02780",-0.862671272949928,0.099200505457975,0.115556695124229,1.00348611497233
"5044","2",790356,790406,5044,"+",1,"50","0",11.31412,12.87512,8.87703,9.88348,"AT2G02790",-1.43537778144114,1.88660095988748e-12,4.69527376831939e-12,11.7243199489317
"5045","2",790556,790606,5045,"+",1,"50","0",6.14898,7.07076,3.94535,4.17838,"AT2G02790",-1.47854050461445,8.17395414096718e-07,1.44999375212477e-06,6.087567803177
"5046","2",790681,790731,5046,"+",1,"50","0",5.87842,5.69882,4.981,2.65167,"AT2G02790",-0.602125637755624,0.0715561022903267,0.0846072152866756,1.1453533237769
"5047","2",828378,828628,5047,"-",1,"250","0",32.86013,5.59329,3.45218,3.85697,"AT2G02860",-3.12554636542629,2.4667050571915e-24,1.04399043393067e-23,23.6078827758008
"5048","2",839875,840000,5048,"+",1,"125","0",64.2445,4.80179,0.98634,2.57131,"AT2G02870",-4.55521766633164,3.2302964756258e-25,1.41264419031786e-24,24.4907576164245
"5049","2",851705,851830,5049,"-",1,"125","0",4.13211,6.49033,21.25557,12.85656,"AT2G02930",-0.17658318437054,0.41608409219788,0.44750463005264,0.380818887914683
"5050","2",862228,862353,5050,"-",1,"125","0",33.15528,7.44013,2.12062,2.73202,"AT2G02960",-2.7257533193202,1.57615606846412e-14,4.36788533123902e-14,13.8024007815692
"5051","2",865246,865321,5051,"-",1,"75","0",41.29652,13.98322,6.70709,7.955,"AT2G02970",-1.82923981479573,9.24539700046288e-18,2.9859725753084e-17,17.034074435353
"5052","2",881141,881414,5052,"+",2,"2,148","0,125",12.91285,10.97551,17.06363,8.67818,"AT2G03010",-1.01649798810661,2.89340980668537e-07,5.30331523502827e-07,6.53859005090864
"5053","2",907356,907406,5053,"+",1,"50","0",7.10822,7.38736,6.85504,7.15146,"AT2G03070",-1.31814893726501,8.22198213623358e-08,1.56434838742224e-07,7.08502347113918
"5054","2",907556,907694,5054,"+",2,"12,38","0,100",8.28882,8.49547,4.73442,6.83005,"AT2G03070",-2.12832535422679,8.04359640922489e-17,2.49003149174095e-16,16.0945497284338
"5055","2",908495,908520,5055,"+",1,"25","0",9.71538,7.22906,4.6851,11.4102,"AT2G03070",-3.2035346774428,4.95364553939452e-41,3.52759606593246e-40,40.3050750727991
"5056","2",908628,909078,5056,"+",1,"450","0",46.68303,11.97808,21.15693,15.58858,"AT2G03070",-2.55217254641253,9.44394824031264e-57,9.64401015306234e-56,56.0248464018356
"5057","2",939594,939743,5057,"+",2,"38,12","0,137",7.99367,4.53795,0.44385,1.36601,"AT2G03120",-3.63645314335265,4.46456292933034e-09,9.18212264209719e-09,8.35022105114746
"5058","2",940002,940102,5058,"+",1,"100","0",72.23817,46.01272,60.01862,45.88184,"AT2G03120",-0.732994938202347,1.5425352646075e-15,4.49537482167432e-15,14.8117648985755
"5059","2",940127,940327,5059,"+",1,"200","0",131.71107,21.95102,40.98231,13.66009,"AT2G03120",-0.266133699856566,0.0607516354917226,0.0723416992174047,1.21644202595237
"5060","2",950069,950144,5060,"+",1,"75","0",8.63316,3.37708,2.61379,1.36601,"AT2G03140",-1.20172478420371,0.00722929295741686,0.0094055853009991,2.14090417569408
"5061","2",951269,951319,5061,"+",1,"50","0",7.28039,0.84427,1.77541,0.40177,"AT2G03140",-0.666316821866426,0.394053382253141,0.425514278366402,0.404444940490258
"5062","2",951344,951369,5062,"+",1,"25","0",6.12438,0.68597,1.47951,0.32141,"AT2G03140",-0.642813624821965,0.460368196937829,0.491477688951232,0.336894685849093
"5063","2",953736,954011,5063,"+",1,"275","0",12.54391,15.35516,23.72141,11.89232,"AT2G03150",-0.667212303163586,0.000105962097785973,0.000161067871796272,3.97484945233919
"5064","2",956848,956948,5064,"+",1,"100","0",15.44623,21.58165,31.11894,12.13338,"AT2G03150",0.852800236545028,9.19530335656524e-08,1.74371296251187e-07,7.03643393864895
"5065","2",956998,957248,5065,"+",1,"250","0",53.05337,34.29847,43.892,21.7758,"AT2G03150",-0.532835108975711,7.68917101147125e-06,1.27396153182039e-05,5.11412048003609
"5066","2",957984,958034,5066,"+",1,"50","0",13.28179,21.73996,13.66077,9.88348,"AT2G03150",-0.457296586318587,0.0122661303972986,0.0156436640302025,1.91129242277862
"5067","2",958059,958787,5067,"+",4,"176,216,42,16","0,270,581,712",93.88257,67.22501,115.05623,58.65805,"AT2G03150",-0.613670270616461,1.5334977163599e-15,4.47042286673378e-15,14.8143168664197
"5068","2",958812,958837,5068,"+",1,"25","0",20.29162,7.8095,7.94001,8.67818,"AT2G03150",-1.6449654511649,NA,NA,0
"5069","2",973530,973655,5069,"-",1,"125","0",27.6458,11.13381,3.94535,3.61591,"AT2G03240",-1.28406513252188,9.38753083527023e-06,1.54527256547658e-05,5.02744862345614
"5070","2",1006963,1006988,5070,"-",1,"25","0",3.46802,2.63834,6.31256,6.66934,"AT2G03310",-2.17958956324481,3.12048490173738e-12,7.67868012469408e-12,11.5057779143835
"5071","2",1008809,1013264,5071,"+",2,"18,32","0,4423",4.13211,1.95237,3.74808,2.00884,"AT2G03330",-1.12634725680087,0.00781113305389411,0.0101324295462092,2.10728596441174
"5072","2",1013289,1013314,5072,"+",1,"25","0",3.71398,1.84684,3.5015,1.52672,"AT2G03330",-0.940709278890253,0.041097055890268,0.0498596186588177,1.38618928898544
"5073","2",1015409,1015434,5073,"-",1,"25","0",12.64229,12.98065,15.73208,13.98151,"AT2G03340",-1.05442609554836,2.11069367378e-09,4.44505892988283e-09,8.6755747915338
"5074","2",1015334,1015384,5074,"-",1,"50","0",10.13351,16.7271,21.15693,16.87423,"AT2G03340",-0.263287184431157,0.105014494658366,0.122026855774602,0.978750753161545
"5075","2",1014799,1014824,5075,"-",1,"25","0",11.26492,10.28954,9.51815,8.59782,"AT2G03340",-0.972510848867919,5.079366768797e-06,8.51543563878933e-06,5.29419042668435
"5076","2",1019659,1019859,5076,"-",1,"200","0",94.52206,18.25734,10.35654,9.80313,"AT2G03350",-2.34100140454769,1.99469166005515e-37,1.28910976999095e-36,36.7001242281406
"5077","2",1030451,1030651,5077,"-",1,"200","0",80.94512,43.74374,40.78504,52.71189,"AT2G03390",-1.5852962545607,7.74040049625899e-64,9.08361606302553e-63,63.1112365678939
"5078","2",1035747,1035922,5078,"+",1,"175","0",27.25226,12.55852,24.75706,17.43671,"AT2G03410",-1.39265878840559,4.55323178675993e-19,1.55270737513308e-18,18.3416802409397
"5079","2",1035586,1035956,5079,"-",2,"69,206","0,164",32.12225,17.99351,31.16825,22.17756,"AT2G03420",-1.55365901186596,3.60555514764991e-30,1.85558272038922e-29,29.4430278574358
"5080","2",1036132,1036307,5080,"-",1,"175","0",13.89669,4.27412,1.97267,1.60707,"AT2G03430",-1.74602934943153,5.03159964052435e-05,7.83193187960405e-05,4.29829392257637
"5081","2",1039812,1039912,5081,"-",1,"100","0",21.86576,48.17616,61.99129,59.9437,"AT2G03440",-0.557298405461348,4.83490005711915e-09,9.92207412660627e-09,8.31561249884887
"5082","2",1061979,1062004,5082,"+",1,"25","0",1.08222,0.7915,1.33156,0.56247,"AT2G03500",-1.60780691344197,0.0317464100158716,0.0389704543453076,1.49830537898455
"5083","2",1062029,1062054,5083,"+",1,"25","0",1.37737,0.9498,1.08497,0.80353,"AT2G03500",-2.29409385586884,0.000676415436049737,0.00096498787355707,3.16978649020095
"5084","2",1068704,1068849,5084,"+",2,"36,14","0,131",13.60154,8.17887,15.68276,13.17797,"AT2G03510",-1.49309802571384,5.16173123987e-15,1.4667555518373e-14,14.2872046119735
"5085","2",1068924,1069024,5085,"+",1,"100","0",8.16584,1.21364,1.72609,1.0446,"AT2G03510",-2.08808737982712,0.000205167972480137,0.000304817281699587,3.68789043332992
"5086","2",1100449,1100599,5086,"-",1,"150","0",35.61487,2.21621,5.5728,2.97308,"AT2G03620",-3.32727620523527,6.2333267280422e-21,2.29417663443996e-20,20.2052801083933
"5087","2",1104381,1104706,5087,"-",1,"325","0",266.20148,124.74091,46.30853,41.94452,"AT2G03640",-0.955955003366913,3.78628006811003e-29,1.88912062846254e-28,28.4217872647684
"5088","2",1117256,1117356,5088,"+",1,"100","0",5.78004,0.58044,3.25491,0.24106,"AT2G03667",0.0282630334675264,0.976535966282892,0.978722473937434,0.0103117568097715
"5089","2",1121435,1121510,5089,"+",1,"75","0",14.29022,15.72453,10.30722,9.48171,"AT2G03680",-1.30952727860739,2.03820157682196e-11,4.81021712832701e-11,10.6907528667612
"5090","2",1121660,1121903,5090,"+",2,"19,131","0,112",34.77861,20.26248,12.52648,13.01727,"AT2G03680",-1.66336688851219,2.46764598629509e-23,1.00415031476943e-22,22.6077171449736
"5091","2",1152545,1152745,5091,"-",1,"200","0",36.0084,5.38222,7.39753,3.13379,"AT2G03780",-1.13047145539441,0.000151969909441766,0.000228142960752631,3.81824239532551
"5092","2",1158727,1158877,5092,"+",1,"150","0",21.96414,1.84684,1.33156,0.64283,"AT2G03800",-1.84385623857908,0.00351340963863581,0.00470423055383187,2.45427121160065
"5093","2",1180095,1180287,5093,"+",2,"29,71","0,121",14.33941,16.77987,18.4445,5.8658,"AT2G03870",0.783830354216238,0.000192528267682097,0.000286650149079229,3.71550549682007
"5094","2",1181263,1181338,5094,"+",1,"75","0",8.14124,1.00257,1.62746,0.32141,"AT2G03870",-1.27420723244241,0.12756124477947,0.146864560098844,0.89428125143741
"5095","2",193293,193418,5095,"+",1,"125","0",7.2312,0.26383,1.28224,0.32141,"AT2G03995",-3.75887233591849,0.000180871814047437,0.000269850813752227,3.74262910565206
"5096","2",1283690,1283842,5096,"+",2,"37,38","0,114",33.49962,39.839,77.72337,62.27396,"AT2G04030",-0.628064206007913,5.29124781871554e-12,1.28870914615691e-11,11.2764418975531
"5097","2",1285558,1285987,5097,"+",2,"83,267","0,162",180.65692,185.26452,792.62054,451.26521,"AT2G04030",0.128417755926136,0.00053711475818625,0.0007719407884643,3.26993291444484
"5098","2",1334403,1334428,5098,"+",1,"25","0",6.88685,3.11325,1.43019,1.44636,"AT2G04039",-1.92443421342359,6.0275100701599e-05,9.32498266285436e-05,4.2198620553742
"5099","2",1446919,1447044,5099,"-",1,"125","0",17.95501,2.11068,2.07131,2.73202,"AT2G04230",-3.42755806601998,3.72398953396246e-17,1.17310662262893e-16,16.4289915482462
"5100","2",1501421,1501671,5100,"-",1,"250","0",26.61277,2.95495,4.88237,1.36601,"AT2G04305",-0.798223360011491,0.0617268428851965,0.0734517783556993,1.20952593512752
"5101","2",1515259,1515384,5101,"+",1,"125","0",17.56148,2.16344,3.69876,1.0446,"AT2G04340",-1.18891883246101,0.0155573730378082,0.0196942032934344,1.8080637345636
"5102","2",1518919,1519128,5102,"+",2,"10,115","0,94",9.44483,12.03085,7.54548,6.99075,"AT2G04350",-0.87019394177519,0.000137152542495282,0.000206607996707636,3.8627961371558
"5103","2",1520947,1520972,5103,"-",1,"25","0",5.60787,4.53795,6.21392,5.54439,"AT2G04360",-1.46577707182364,2.19706871602998e-07,4.0570564641355e-07,6.65815635977228
"5104","2",1520897,1520922,5104,"-",1,"25","0",6.96064,5.43499,4.981,6.99075,"AT2G04360",-2.17079697874752,6.22486268681755e-16,1.84965099592492e-15,15.2058702241543
"5105","2",1519388,1519663,5105,"-",1,"275","0",67.07303,16.99094,13.11828,17.11529,"AT2G04360",-2.97631588028286,1.36092813995003e-79,2.11275384236668e-78,78.8661648059114
"5106","2",849802,849902,5106,"+",1,"100","0",15.37244,42.21351,96.41446,18.07954,"AT2G04375",2.67443007053595,9.60851668003217e-98,1.91356052526064e-96,97.0173436516029
"5107","2",1526553,1526628,5107,"-",1,"75","0",9.91215,13.87769,12.92102,19.28484,"AT2G04378",-1.73069652278334,9.82907580300385e-24,4.06571232335473e-23,23.0074873155885
"5108","2",1526545,1526570,5108,"+",1,"25","0",9.24806,13.66662,12.13195,18.40095,"AT2G04380",-1.80412400540542,1.50546423671511e-24,6.4324381023282e-24,23.8223295569774
"5109","2",1526595,1526620,5109,"+",1,"25","0",6.5917,7.91503,3.64945,4.01767,"AT2G04380",-1.58052864807735,1.71319394188795e-07,3.18796853484049e-07,6.76619347000351
"5110","2",1527013,1527088,5110,"+",1,"75","0",22.55444,15.88283,20.26923,40.2571,"AT2G04390",-2.63868864376082,2.85893882077699e-84,4.78185496713589e-83,83.5437951381304
"5111","2",1528232,1528407,5111,"+",1,"175","0",71.57408,49.91747,50.3032,60.34547,"AT2G04390",-1.89904443203023,1.67769222129685e-103,3.59232502965612e-102,102.775287709093
"5112","2",1533534,1533659,5112,"+",1,"125","0",19.18481,4.53795,11.984,5.62474,"AT2G04400",-1.21568113944597,1.91599999388024e-06,3.31683240192896e-06,5.71760449664462
"5113","2",1534283,1535103,5113,"-",2,"31,69","0,751",42.6247,77.62008,43.49747,71.99673,"AT2G04410",-1.62695853555807,7.40292385093002e-81,1.17150646799229e-79,80.1305967179001
"5114","2",1534158,1534208,5114,"-",1,"50","0",115.60075,114.45137,68.50112,90.96015,"AT2G04410",-1.62134343176957,1.23234535552273e-122,3.39210727435246e-121,121.90926756735
"5115","2",1533996,1534133,5115,"-",2,"48,2","0,135",108.02521,69.65228,45.66741,68.30047,"AT2G04410",-1.81304836003046,5.80572348987596e-108,1.32460681565131e-106,107.236143652225
"5116","2",1533721,1533921,5116,"-",1,"200","0",35.61487,7.75673,4.93169,3.61591,"AT2G04410",-1.84898337134799,1.26770697968474e-10,2.86246591617501e-10,9.89698111854585
"5117","2",852905,852980,5117,"+",1,"75","0",14.90512,43.79651,97.40079,18.72236,"AT2G04435,AT2G04455",2.67145906962624,1.93555361254556e-99,3.96387885793645e-98,98.713194794735
"5118","2",1575136,1575186,5118,"-",1,"50","0",39.91915,56.2495,78.06859,60.66689,"AT2G04520",-0.018673431146673,0.827072051227101,0.841940359707034,0.0824566547916956
"5119","2",1574836,1574861,5119,"-",1,"25","0",87.19248,54.19159,23.22824,26.67736,"AT2G04520",-1.02500357975445,6.26461590985651e-19,2.12283307688e-18,18.2031055509018
"5120","2",1574711,1574811,5120,"-",1,"100","0",46.09273,14.14152,6.41119,4.58015,"AT2G04520",-0.724676412052099,0.00345019872064216,0.00462321710249983,2.46215589020415
"5121","2",1576818,1576918,5121,"+",1,"100","0",3.591,3.95752,12.5758,11.32984,"AT2G04530",-1.13562487242474,8.32521880463779e-06,1.37606922390707e-05,5.07960434347953
"5122","2",1578682,1578707,5122,"+",1,"25","0",9.83836,0.3166,1.23292,0.32141,"AT2G04530",-1.99225491102681,0.0403469838199301,0.0489875546250766,1.39418892585694
"5123","2",1581500,1581550,5123,"-",1,"50","0",8.53478,0.21107,0.8877,0.16071,"AT2G04540",-2.72368408648758,0.0329820380002014,0.0404265428611152,1.48172251227866
"5124","2",1589819,1589969,5124,"+",1,"150","0",69.01611,12.13638,8.4825,7.07111,"AT2G04550",-2.52234158996152,3.10645031253569e-32,1.71993135248417e-31,31.5077355885064
"5125","2",1589994,1590069,5125,"+",1,"75","0",7.00983,0.58044,0.09863,0.08035,"AT2G04550",-3.32247102468985,0.0387620760569338,0.0471912336400955,1.41159297063249
"5126","2",1590331,1590406,5126,"-",1,"75","0",4.77161,0.68597,0.09863,0.24106,"AT2G04560",-4.29237641293037,0.00167190078899968,0.00230759377675603,2.77678949727281
"5127","2",1620259,1620284,5127,"-",1,"25","0",12.34714,9.12867,4.19193,6.42828,"AT2G04630",-2.12428378152577,1.92871608577637e-16,5.87680103931859e-16,15.7147316974238
"5128","2",1619015,1619767,5128,"-",4,"222,68,52,133","0,313,481,619",72.066,29.60222,65.04894,37.84649,"AT2G04630",-1.23926551467805,6.34264880351755e-34,3.68257558697128e-33,33.1977293350974
"5129","2",1644705,1644755,5129,"+",1,"50","0",6.026,4.80179,2.51516,2.16954,"AT2G04690",-1.12472314782232,0.00360100939471023,0.00481774669944152,2.44357574559192
"5130","2",1646195,1646295,5130,"+",1,"100","0",44.76455,5.59329,5.86871,2.16954,"AT2G04690",-0.547829207298171,0.106754050323287,0.123925665086619,0.971615638554146
"5131","2",1648317,1648567,5131,"+",1,"250","0",164.07928,24.16723,28.65309,13.41903,"AT2G04700",-1.50425765622172,2.3616705044005e-25,1.04004229287255e-24,24.6267806944035
"5132","2",1701215,1701240,5132,"-",1,"25","0",2.65636,3.27155,4.58647,2.57131,"AT2G04842",-0.453066002634063,0.226384970981261,0.252899010900689,0.645152408033929
"5133","2",1701165,1701190,5133,"-",1,"25","0",3.12368,4.64349,5.12895,4.74086,"AT2G04842",-1.16497885078449,0.000161219632925649,0.000241585294038116,3.79258207200931
